"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"diffexpressed"
"PIGF"	0.13387302382692	4.54654347406492	5.53971321950361	0.478049329949399	0.999976111862665	"No change"
"DDOST"	0.0490537130986662	7.33638014972576	1.99661901940052	0.478149458768107	0.999976111862665	"No change"
"FBXO2"	0.102686190496712	5.26272258425979	1.37337496793191	0.478189342075095	0.999976111862665	"No change"
"PDLIM4"	-0.454717137271684	1.82635318455676	5.24989123637329	0.478251700541952	0.999976111862665	"No change"
"CUL5"	0.0761235290086954	6.09143156544999	1.94158737513043	0.478318365584667	0.999976111862665	"No change"
"ZNF687"	0.0935522116039029	5.51790186896705	2.30013994345133	0.478461536978138	0.999976111862665	"No change"
"INTS11"	-0.0789090933976734	5.97492882867617	1.6514317938655	0.478465402445578	0.999976111862665	"No change"
"VBP1"	-0.0595973558078942	6.76682754783568	1.65744249843753	0.47850114239064	0.999976111862665	"No change"
"MID1"	0.174106397822817	3.8627571882779	3.22079782816058	0.478621129275907	0.999976111862665	"No change"
"C3orf70"	-0.0837808796866568	5.80736433838253	1.82788519285745	0.47873591394789	0.999976111862665	"No change"
"BBS9"	0.116226340135198	4.92067346550611	3.98082429433536	0.478841371166902	0.999976111862665	"No change"
"ATP1B1"	-0.0308183867535469	9.21161650489103	0.522488618365759	0.478879592354217	0.999976111862665	"No change"
"ENTPD6"	-0.0518621075584476	7.16101325879586	1.85588359916068	0.478968520078485	0.999976111862665	"No change"
"NFIL3"	0.103107917733629	5.24510746865014	3.34284660278496	0.479102533524299	0.999976111862665	"No change"
"CEP126"	-0.126776395699554	4.65468757734979	2.11048234555733	0.47945006419953	0.999976111862665	"No change"
"DTX3"	-0.0516248530802699	7.17112043620172	1.97512918802132	0.479472898734349	0.999976111862665	"No change"
"CLBA1"	-0.148299826198253	4.24040562128789	5.30750865836705	0.479474225041895	0.999976111862665	"No change"
"SPINT2"	-0.0622322613392774	6.6391255978807	1.82992485915	0.479551239729166	0.999976111862665	"No change"
"FAM43B"	-0.215191385000358	3.29943976619748	3.60886750495957	0.479604111012435	0.999976111862665	"No change"
"NRTN"	-0.482498740537592	1.73666225607772	5.21866383465456	0.479839904133691	0.999976111862665	"No change"
"CEP120"	-0.0857454600549591	5.7296492383817	2.68036182297156	0.479874482302737	0.999976111862665	"No change"
"ZBTB33"	0.0744997805194482	6.14143838608409	2.23853324554251	0.479891111231899	0.999976111862665	"No change"
"TMEM266"	-0.151210492351143	4.18586554197403	4.75675519114501	0.480094327947307	0.999976111862665	"No change"
"CREM"	-0.174704778604111	3.81291336253446	5.05825730423645	0.480124715079177	0.999976111862665	"No change"
"ARL5B"	0.0661023932818798	6.47546985607288	1.06761282399634	0.480150575565232	0.999976111862665	"No change"
"NUB1"	0.082205862040462	5.86531888343298	3.87226562060146	0.480160271978262	0.999976111862665	"No change"
"ZNF471"	0.0956384661715312	5.44496561787184	3.1310227967721	0.480170768243885	0.999976111862665	"No change"
"DHX57"	0.0680190701832077	6.39616296224136	2.25680131345494	0.48022418407398	0.999976111862665	"No change"
"CNTN6"	-0.174044294486206	3.82583828898211	4.08822305681715	0.480231127558435	0.999976111862665	"No change"
"WTAP"	0.0638755755142118	6.57315310703614	2.17518308819167	0.48025642233578	0.999976111862665	"No change"
"PTPRA"	0.0417038123594643	7.78513594718274	1.78526505537876	0.480336763645211	0.999976111862665	"No change"
"CRCP"	-0.0938032047440601	5.47709727681957	2.72655367792044	0.480400767328563	0.999976111862665	"No change"
"ZSWIM6"	-0.0669910888173363	6.42382805267964	2.6466229638837	0.480409460100865	0.999976111862665	"No change"
"ARID4A"	0.0853669851262389	5.75764986833374	1.93683296140905	0.480524094545838	0.999976111862665	"No change"
"ZFPM2"	-0.485575564700179	1.72820497718072	6.77481918409783	0.480556953053698	0.999976111862665	"No change"
"PRR14"	-0.127683706407365	4.63127364545631	4.61289310880518	0.480577420227372	0.999976111862665	"No change"
"NSG1"	0.026364850047753	9.36689020305905	0.51785043781528	0.480810841206219	0.999976111862665	"No change"
"LRRC42"	0.122622933804575	4.7640920709721	4.06799473426257	0.480822049567631	0.999976111862665	"No change"
"LINC01224"	0.451035069448682	1.87933555298729	5.5435776719074	0.48093462427016	0.999976111862665	"No change"
"CDKN2D"	-0.0443380135234521	7.59468140172653	0.884018936718295	0.481162891699078	0.999976111862665	"No change"
"FZD2"	0.271221893822572	2.80910225707151	2.99050957065847	0.481178216460773	0.999976111862665	"No change"
"SMAD2"	0.055699684495298	6.95465334606902	2.48205091523046	0.481204440227808	0.999976111862665	"No change"
"INAFM1"	-0.20938763915283	3.36037485919672	4.0722852386782	0.48125687783746	0.999976111862665	"No change"
"MLH3"	0.128180390311257	4.64235066581308	3.73723927982431	0.481341069182377	0.999976111862665	"No change"
"ZNF280B"	0.187396133509108	3.66319903525494	3.96525058157962	0.481436075328185	0.999976111862665	"No change"
"NAA15"	0.0755000349178286	6.09304526305324	1.4002127030103	0.481717568066935	0.999976111862665	"No change"
"AP1G2"	-0.152700476642883	4.14646965680962	2.15976420432604	0.481910060327315	0.999976111862665	"No change"
"DNAJC21"	-0.121885002905629	4.74549173831582	3.71431111108659	0.482054294999337	0.999976111862665	"No change"
"MYCN"	0.145033274944091	4.31219535889502	3.07074022581962	0.48209652679134	0.999976111862665	"No change"
"EFNA3"	-0.0749806326591922	6.09382482461836	2.05170096474319	0.482168049321065	0.999976111862665	"No change"
"SGTB"	-0.0811199360455952	5.86813707135954	2.01675542376321	0.48240135061758	0.999976111862665	"No change"
"LASP1"	-0.03971780998206	7.90199415638518	1.86544158245806	0.482431189672886	0.999976111862665	"No change"
"TRIR"	0.0727935391461751	6.19173377280308	2.07036038966799	0.482441018031814	0.999976111862665	"No change"
"PPIA"	0.0330373771316357	9.07435171074426	0.513529000217285	0.48262215817234	0.999976111862665	"No change"
"PPP1R8"	0.0656160268817602	6.47889297354772	2.36199351917861	0.483076412581529	0.999976111862665	"No change"
"GNA12"	0.0583214206608851	6.81174885470828	2.25986042786849	0.483174857828689	0.999976111862665	"No change"
"PTPRG"	0.0476169898165709	7.3820902528152	1.80729327065461	0.483273208692489	0.999976111862665	"No change"
"DOC2A"	-0.128601888620741	4.5929736532109	2.29717571207875	0.483531858797265	0.999976111862665	"No change"
"CCDC127"	0.0737687477075569	6.14585052016361	2.37897223118847	0.483551550656085	0.999976111862665	"No change"
"NOL7"	-0.0966214911341091	5.37513112695584	3.67618038788257	0.483576010165946	0.999976111862665	"No change"
"DUSP18"	-0.117031141485931	4.84620016869889	2.40208801752138	0.483729480366242	0.999976111862665	"No change"
"STK38"	0.0942491485151045	5.46139341511435	2.11911922358303	0.483959253375313	0.999976111862665	"No change"
"KLHDC8B"	-0.0759464128069204	6.04453829169064	1.46061769320409	0.484023327103076	0.999976111862665	"No change"
"C2CD4C"	-0.0938270257800802	5.4537089356189	1.77325799485422	0.484060467404398	0.999976111862665	"No change"
"CIART"	0.267370913559427	2.82493508518989	3.99511689822212	0.484080850525408	0.999976111862665	"No change"
"GDPD1"	-0.106310292525632	5.10611073549174	2.18814192776535	0.484085669874194	0.999976111862665	"No change"
"GRP"	-0.499295293332759	1.67622934132046	4.74776092579676	0.484120342914361	0.999976111862665	"No change"
"KCNK10"	0.0784777576304367	5.96808203407892	2.2709891868934	0.484144003163877	0.999976111862665	"No change"
"CBX5"	-0.0226955677372369	9.63416777274627	0.509727383309846	0.484225240822167	0.999976111862665	"No change"
"ANP32E"	0.0917104038772658	5.5351933884574	2.19014844680197	0.484252856880549	0.999976111862665	"No change"
"ALKBH5"	-0.065327513284142	6.46981163946779	2.63031826682099	0.484412355156735	0.999976111862665	"No change"
"MB21D2"	0.0835968584693134	5.78880133913681	2.86862317310271	0.48481764261568	0.999976111862665	"No change"
"TTC39B"	-0.287761303485876	2.61863974696063	4.21321248218669	0.484830523131836	0.999976111862665	"No change"
"DIAPH1"	-0.0838623038269912	5.76041444023818	2.8934500068843	0.484912196562566	0.999976111862665	"No change"
"KLF9"	0.117337452506687	4.85724970897388	2.12558808180961	0.484981039151339	0.999976111862665	"No change"
"TFG"	0.0622312537360905	6.61605516385664	2.80399558675664	0.485120215417584	0.999976111862665	"No change"
"RBM15B"	0.0659765271136644	6.45091310292088	2.05328322054592	0.485185353761706	0.999976111862665	"No change"
"CFAP44"	-0.235455202388673	3.05508971927812	4.52697886542126	0.485550508644178	0.999976111862665	"No change"
"SSR4"	0.0898456080285714	5.58381399409707	3.65710965474739	0.485631869518693	0.999976111862665	"No change"
"BORCS5"	-0.115419086735619	4.87112942775141	5.12757269056494	0.485881790652475	0.999976111862665	"No change"
"NET1"	0.15620348315533	4.09489081315922	4.21364695133441	0.486172104607145	0.999976111862665	"No change"
"NTMT1"	-0.125183245002112	4.65182823189819	5.33287730875956	0.486205378963344	0.999976111862665	"No change"
"KCNJ14"	-0.369703539737231	2.13856905473949	3.05928815439211	0.486249450415094	0.999976111862665	"No change"
"MROH8"	0.166295012852003	3.93440570463201	3.80329411480232	0.486275529386526	0.999976111862665	"No change"
"ARID5B"	-0.154240447584968	4.0946439445517	2.37041804442022	0.486358073266244	0.999976111862665	"No change"
"SAMD15"	-0.359801527054701	2.17779973014091	3.23278009720916	0.486379295434598	0.999976111862665	"No change"
"LMNA"	-0.117642173011944	4.81659140608921	3.5011186775058	0.486484473383324	0.999976111862665	"No change"
"UBXN7"	-0.0509806627496097	7.15866104069383	2.25587008500992	0.486513973026233	0.999976111862665	"No change"
"LMNB1"	0.104176668877004	5.170237108472	2.46256235733957	0.486563723597766	0.999976111862665	"No change"
"GPR135"	-0.165747619471825	3.90618224069606	5.00706863009355	0.486601712061428	0.999976111862665	"No change"
"OPA3"	-0.125868110449618	4.63210617101686	1.90041006002903	0.486666663013996	0.999976111862665	"No change"
"CCDC91"	-0.14357249020644	4.27913786520333	4.39844401487925	0.486873847204685	0.999976111862665	"No change"
"TOMM70"	-0.0436711222362524	7.60074471345756	1.25596382810091	0.486895708543833	0.999976111862665	"No change"
"HNRNPU"	0.0272579521010814	9.01340899771907	0.503304891078644	0.486954298579906	0.999976111862665	"No change"
"ARAP2"	0.294487679903569	2.60827948314462	5.3530232218286	0.486970941387749	0.999976111862665	"No change"
"RAB7A"	0.0350370524714365	8.23958361327185	1.37817803664579	0.487100552478981	0.999976111862665	"No change"
"PBX2"	-0.0596460213251602	6.70851715982752	2.39277417736107	0.487196675564932	0.999976111862665	"No change"
"PIK3IP1"	0.176280468409672	3.78125852209896	3.88631763216941	0.48733602609095	0.999976111862665	"No change"
"DNAJA2"	-0.0528264022145982	7.05341722968972	1.7660394335241	0.487354526293745	0.999976111862665	"No change"
"RELL2"	-0.127893507815977	4.58620043120486	4.82138527634374	0.487370138382787	0.999976111862665	"No change"
"GRK2"	-0.0546218095539367	6.9581516581619	2.22660772297955	0.487525725240575	0.999976111862665	"No change"
"ITFG2-AS1"	0.476733215513551	1.77866123076006	6.3967119919186	0.487661903651038	0.999976111862665	"No change"
"ZNF776"	0.0789987880435193	5.92733732511839	3.2576180860603	0.487768287850326	0.999976111862665	"No change"
"DMWD"	-0.0862324395118287	5.66664740455317	1.5466781491023	0.487869709708438	0.999976111862665	"No change"
"DNAJC10"	0.0620178342408109	6.60541898095729	2.48392441458278	0.488017509806409	0.999976111862665	"No change"
"VIM-AS1"	0.112617646919055	4.94928607445617	1.41904303306234	0.488043901713844	0.999976111862665	"No change"
"DAZAP1"	0.0866204501143506	5.66884161664521	2.50095639928735	0.48827839568897	0.999976111862665	"No change"
"JHY"	-0.165469605502463	3.899481098714	4.26306119470896	0.488362459298821	0.999976111862665	"No change"
"PLEKHD1"	-0.358463635924115	2.18546627559387	4.91526951729042	0.488400223134016	0.999976111862665	"No change"
"ENOX1"	0.108951721010079	5.03616932808598	3.03176074374217	0.4884255322835	0.999976111862665	"No change"
"SAMD14"	-0.0612066483701313	6.62905035281724	1.56849810930163	0.488442078727784	0.999976111862665	"No change"
"SWT1"	0.142979982984721	4.31009499573629	5.70753523364538	0.488503051113581	0.999976111862665	"No change"
"MRFAP1L1"	0.0447367619322417	7.53078194771187	1.11938365871107	0.488505858789222	0.999976111862665	"No change"
"SEPTIN4"	-0.132254964574592	4.4891982552935	3.6804183310912	0.488521700770094	0.999976111862665	"No change"
"GORASP1"	-0.0761071439661088	6.01002927812419	2.95940348829186	0.488661170842609	0.999976111862665	"No change"
"CCDC74A"	-0.182502604622352	3.65421275812535	3.01034278151645	0.488702277096818	0.999976111862665	"No change"
"KCND1"	-0.22043524133007	3.19047642790814	5.27048063247318	0.488728239925953	0.999976111862665	"No change"
"SPACA6"	-0.323976332011221	2.36287690288484	8.04181562649607	0.488809583150132	0.999976111862665	"No change"
"IGSF9"	0.13818017639974	4.39642757186171	2.09206606640984	0.48903086469807	0.999976111862665	"No change"
"SBNO2"	0.20696392466791	3.37962157273674	3.82973664967033	0.489111684328364	0.999976111862665	"No change"
"TMEM70"	0.123069138442209	4.70356719074883	2.6031245697787	0.489189909380374	0.999976111862665	"No change"
"FGD4"	0.058024046896114	6.78620792136685	1.93232816124575	0.489238508240662	0.999976111862665	"No change"
"SLC45A4"	-0.111909644720821	4.93445524874591	2.66834033532955	0.489372583012463	0.999976111862665	"No change"
"ZNF780A"	0.118647371295187	4.79969389067196	4.67484492578202	0.489390567408069	0.999976111862665	"No change"
"TIMM13"	0.101014572994436	5.23703306934783	3.15536653804391	0.489495040041239	0.999976111862665	"No change"
"TMSB15A"	0.0951102120652141	5.40162670133578	2.66983848279893	0.489546136853325	0.999976111862665	"No change"
"CREB3L4"	0.340271848693327	2.31741905248937	5.99269955232544	0.489561831115999	0.999976111862665	"No change"
"EIF4E"	-0.0600561406566826	6.6725703354058	1.96887034468848	0.489627106696813	0.999976111862665	"No change"
"ATP2C1"	-0.0417314377835665	7.71190587196887	1.56131845343006	0.489678999298745	0.999976111862665	"No change"
"FBXO44"	-0.0528039478672583	7.04066490445308	1.95484837738078	0.48969471725482	0.999976111862665	"No change"
"RAC1"	0.0404073442738007	7.81371116191588	1.74925676574315	0.489759903553388	0.999976111862665	"No change"
"CASZ1"	0.0966234059004339	5.35545210849032	1.28922060943344	0.489845189009812	0.999976111862665	"No change"
"TMEM86A"	0.163224763112884	3.95995818699546	4.42462187674734	0.489932545633095	0.999976111862665	"No change"
"ANKS3"	-0.151070899238956	4.13023167091812	3.95766555311927	0.489962877315964	0.999976111862665	"No change"
"FIS1"	-0.0752236811142734	6.03266569335654	2.15240893690191	0.490369864009253	0.999976111862665	"No change"
"QPCTL"	-0.413983955471364	1.93299358446138	6.57261087600227	0.490372105312215	0.999976111862665	"No change"
"ZNF670"	0.141971362842094	4.31705888624069	3.8592315423459	0.490400887914163	0.999976111862665	"No change"
"CCDC113"	-0.129560944799961	4.53297345866008	4.94963541466174	0.49067762712119	0.999976111862665	"No change"
"SHLD2"	-0.115096293128149	4.85048003468781	3.56202693118026	0.490757991546588	0.999976111862665	"No change"
"NDUFS7"	0.105576254192631	5.10791888140886	0.827549259948803	0.490854741657269	0.999976111862665	"No change"
"MMEL1"	-0.171913960027575	3.79135145612148	4.69689426280748	0.490940616378843	0.999976111862665	"No change"
"SEZ6"	-0.074664990390436	6.04877928058432	1.27192442578466	0.490947963653547	0.999976111862665	"No change"
"SLCO1A2"	0.374167067481795	2.14233389465622	4.6103134229134	0.491040233277224	0.999976111862665	"No change"
"BIN1"	-0.054685541244509	6.93363209473677	1.42718962261762	0.491072220336778	0.999976111862665	"No change"
"VPS35L"	-0.0729391928182109	6.11374162617904	2.52254651072434	0.491118166787561	0.999976111862665	"No change"
"NARS1"	-0.0477719539728435	7.31540217589337	0.921377435342052	0.491145486631224	0.999976111862665	"No change"
"GSS"	-0.104660678753751	5.10543758677102	3.22870003025333	0.491224274620002	0.999976111862665	"No change"
"KREMEN2"	-0.351237914407536	2.20506145568662	4.43614265839997	0.491228639890331	0.999976111862665	"No change"
"KDELR2"	0.0599041771271376	6.68138079446092	1.17091011363788	0.491273647001573	0.999976111862665	"No change"
"DNAJC9-AS1"	0.224563015429494	3.17732865007861	3.6652496493872	0.491274875456415	0.999976111862665	"No change"
"ZNF177"	0.384340673944017	2.09565696139683	5.37400630664553	0.491340433218749	0.999976111862665	"No change"
"PSMA4"	0.0643668658098589	6.47964460620022	1.76151334405414	0.491393945426601	0.999976111862665	"No change"
"E2F6"	0.118796512707004	4.78283976584056	2.96059553222239	0.491559068321822	0.999976111862665	"No change"
"SPDYE2"	-0.467078771918879	1.74502033624538	4.30433102679463	0.491567356835493	0.999976111862665	"No change"
